epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec,lr
1,1.051813152463058,63.69330994738161,1.161953382292508,64.09691629955947,265.8138952255249,0.001
2,0.6454913746411566,77.87521924329742,0.6318743567634785,78.08370044052863,265.8820288181305,0.001
3,0.5301272608423795,82.20997243798547,0.5844845566980639,80.83700440528635,264.013836145401,0.001
4,0.47681487103178816,83.13705838135806,0.6425800793824742,77.86343612334802,263.73817133903503,0.001
5,0.42489558761503965,85.49235780506139,0.4724852892401985,82.81938325991189,265.91020011901855,0.001
6,0.4425390221606039,84.76572287647207,0.5488199051715729,81.71806167400881,266.17502331733704,0.001
7,0.3892488808627118,86.87045853169631,0.5091308430165447,83.48017621145374,263.8482999801636,0.001
8,0.3771926120121477,86.99574041593586,0.42021041565332645,85.13215859030836,263.4563241004944,0.001
9,0.37291431346354226,87.02079679278377,0.3916614633135596,88.98678414096916,265.8448793888092,0.001
10,0.3423618922494044,87.97293911300426,0.642683610451379,79.73568281938326,265.75189542770386,0.001
11,0.34974778241022164,88.52417940365824,0.46250227861730014,84.47136563876651,263.8347272872925,0.001
12,0.3300205252054669,88.62440491104987,0.7173172340190883,79.95594713656388,263.6982636451721,0.001
13,0.33100029428899513,87.772488098221,0.41908326567794785,85.79295154185021,265.42862153053284,0.001
14,0.2856784105241164,90.17790027562015,0.43725360929965973,87.22466960352423,265.72678208351135,0.001
15,0.2822831500087338,90.6539714357304,0.425506354428598,88.32599118942731,264.29693269729614,0.001
16,0.28014080941423203,90.45352042094713,0.385890403934775,87.11453744493392,263.8035521507263,0.001
17,0.28959481751551397,90.00250563768479,0.3555164007954135,88.54625550660793,265.818984746933,0.001
18,0.27735977577882376,90.72914056627411,0.48597863536442953,83.92070484581498,265.52831053733826,0.001
19,0.2593025195661328,91.28038085692809,0.42382197449648434,85.68281938325991,263.9829103946686,0.001
20,0.2677978000987953,91.00476071160111,0.393146447148092,87.99559471365639,263.4898319244385,0.0005
21,0.20703660853933314,93.18466549736908,0.33552157184691683,89.86784140969164,265.46456241607666,0.0005
22,0.19343787701289417,93.56051115008769,0.3245167075307621,89.20704845814979,266.13041067123413,0.0005
23,0.18208369999877555,94.03658231019794,0.3192622803381361,90.41850220264317,264.4514021873474,0.0005
24,0.181248040650011,93.81107491856677,0.3515760516706805,88.43612334801762,263.7284004688263,0.0005
25,0.17873761759040888,93.41017288900025,0.35344440620474615,89.75770925110132,265.70950984954834,0.0005
