epoch,train_loss,train_acc,val_loss,val_acc,epoch_time_sec,lr
1,1.1438409237000196,60.937108494111754,1.3341454432924413,54.18502202643172,265.6766686439514,0.001
2,0.6882131674689358,76.34678025557504,0.8479138161773724,73.23788546255507,265.85969734191895,0.001
3,0.5343342753796014,81.93435229265849,0.6870353447051826,76.10132158590308,264.1597285270691,0.001
4,0.4902177923038113,82.9867201202706,0.6748779601856475,77.20264317180617,263.6673073768616,0.001
5,0.4286050972440314,85.01628664495114,0.4908214066390949,83.81057268722466,265.8759984970093,0.001
6,0.440942910568244,84.38987722375344,0.6150680159091424,79.62555066079295,265.82458090782166,0.001
7,0.39308118120870084,87.07090954647958,0.4796132711849549,83.70044052863436,263.8323850631714,0.001
8,0.36067836961480976,87.47181157604611,0.4208534459710646,88.98678414096916,263.7084195613861,0.001
9,0.36381665320959167,86.74517664745677,0.4740793760783872,84.80176211453744,265.72372484207153,0.001
10,0.3519436162580257,87.34652969180657,0.507904034354088,82.26872246696036,265.73477125167847,0.001
11,0.33952936545047985,87.97293911300426,0.4219007444801835,85.90308370044053,263.8794355392456,0.001
12,0.321779394293154,89.05036331746429,0.5379763335842919,83.37004405286343,263.4926905632019,0.001
13,0.3176146277626246,89.00025056376847,0.4803459981070741,84.91189427312776,265.6098928451538,0.001
14,0.29236981923106437,90.0275620145327,0.48664699383244114,85.35242290748899,265.6195697784424,0.001
15,0.2862208116565304,90.10273114507642,0.422708740974838,86.78414096916299,263.98750042915344,0.001
16,0.2692746435436979,91.40566274116763,0.43105426906620353,85.46255506607929,263.2892119884491,0.001
17,0.2925904741549486,90.10273114507642,0.5500162918005745,82.81938325991189,265.9892599582672,0.001
18,0.2667952055950208,90.95464795790528,0.4910269940870974,83.70044052863436,265.62607169151306,0.001
19,0.24576595999847467,91.73139564019043,0.48392178444807227,84.91189427312776,263.9870409965515,0.001
20,0.26250004555364503,91.18015534953646,0.4480443155384799,85.90308370044053,263.12156081199646,0.0005
21,0.22029733257585227,92.3076923076923,0.3080163445766802,90.30837004405286,265.8984911441803,0.0005
22,0.18731187910506134,93.66073665747933,0.3144626774156409,88.98678414096916,266.06458568573,0.0005
23,0.19002970801846064,93.10949636682535,0.32585622586867885,90.08810572687224,264.0476269721985,0.0005
24,0.192274817187396,93.86118767226259,0.33570598909377003,88.87665198237886,263.5481946468353,0.0005
25,0.17998625326129733,94.06163868704586,0.4034741993845822,87.33480176211454,265.7139871120453,0.0005
